"",CustomerID,mean_prob
4074,4674-HGNUA,0.502726
4120,5117-ZSMHQ,0.502726
4702,0206-OYVOC,0.500643
5921,7139-JZFVG,0.499488
6117,8645-KOMJQ,0.497551
4571,8450-LUGUK,0.496256
4542,3569-JFODW,0.495829
5656,5549-ZGHFB,0.495785
2357,5845-BZZIB,0.495625
5692,5727-MYATE,0.494701
2115,9385-EHGDO,0.493697
4296,1085-LDWAM,0.493344
6685,4891-NLUBA,0.492722
6540,3451-VAWLI,0.492544
2261,7601-GNDYK,0.491777
4001,5248-RPYWW,0.489841
4989,5457-COLHT,0.488320
5187,9489-JMTTN,0.486875
4105,0238-WHBIQ,0.486505
5116,4915-BFSXL,0.486100
5149,2263-SFSQZ,0.485643
6085,6408-WHTEF,0.484295
6712,6340-DACFT,0.482930
6826,6365-HITVU,0.482894
4957,2642-MAWLJ,0.481840
5857,9786-YWNHU,0.480800
5628,0363-SVHYR,0.479971
3488,8532-UEFWH,0.479788
6417,2925-VDZHY,0.479176
5331,0463-TXOAK,0.479038
3512,6479-SZPLM,0.475868
6393,5010-IPEAQ,0.475542
3607,5067-WJEUN,0.475542
2096,1248-DYXUB,0.475069
5184,3120-FAZKD,0.472177
5202,4077-HWUYD,0.470889
3849,6997-UVGOX,0.469884
2371,3088-FVYWK,0.469164
5540,8165-CBKXO,0.464172
3290,7696-CFTAT,0.464079
4223,3745-HRPHI,0.463988
2768,0040-HALCW,0.455935
5780,7647-GYYKX,0.455719
4540,6479-VDGRK,0.455099
6269,8577-QSOCG,0.452935
6660,5135-RDDQL,0.451771
6237,9418-RUKPH,0.451174
5598,3262-EIDHV,0.450982
5907,2725-TTRIQ,0.447580
6459,3544-FBCAS,0.443533
6566,6656-GULJQ,0.443197
6794,6253-GNHWH,0.442307
5545,4827-DPADN,0.441524
5874,9488-FVZCC,0.440973
2880,1839-FBNFR,0.436924
3945,5804-JMYIO,0.436243
6547,1027-LKKQQ,0.434587
4305,4900-MSOMT,0.432993
5869,3563-SVYLG,0.430897
4951,1209-VFFOC,0.429496
6354,9114-DPSIA,0.426429
5292,9068-FHQHD,0.425772
5496,0562-FGDCR,0.425635
4814,9823-EALYC,0.425464
5414,0988-AADSA,0.425464
5360,6522-OIQSX,0.423820
2599,1106-HRLKZ,0.422139
5920,2208-NKVVH,0.414142
4601,9220-CXRSC,0.413803
3767,0277-ORXQS,0.413469
6051,9585-KKMFD,0.412008
3250,9938-PRCVK,0.410087
5124,2824-DXNKN,0.408016
3965,5465-BUBFA,0.407540
4609,7306-YDSOI,0.405344
6604,2346-LOCWC,0.404453
3846,4878-BUNFV,0.404005
6000,3913-FCUUW,0.402513
5980,8215-NGSPE,0.399625
6883,0270-THENM,0.399252
3980,8922-NPKBJ,0.395600
3741,5397-NSKQG,0.393020
5542,9593-CVZKR,0.393013
4737,4979-HPRFL,0.391717
6250,7169-YWAMK,0.391500
3692,7717-BICXI,0.390105
3426,5793-YOLJN,0.386631
5744,5115-GZDEL,0.385216
4334,8380-MQINP,0.383686
5768,7399-QHBJS,0.382890
3235,1098-KFQEC,0.379947
2281,2075-PUEPR,0.379741
3756,8129-GMVGI,0.374603
3156,2418-TPEUN,0.373595
6952,7242-EDTYC,0.373349
5773,0774-RMNUW,0.371788
3650,6619-RPLQZ,0.369539
3511,5242-UOWHD,0.366675
6387,3190-ITQXP,0.365318
6127,0506-YLVKJ,0.365042
3332,2208-MPXIO,0.364683
4021,0301-FIDRB,0.364592
3238,5296-BFCYD,0.364491
3477,5970-GHJAW,0.363665
5000,9975-GPKZU,0.362568
6761,4779-ZGICK,0.361919
6735,6762-NSODU,0.360655
3133,0386-CWRGM,0.360655
6078,2888-ADFAO,0.360332
3729,9565-AXSMR,0.358747
3735,9081-WWXKP,0.354662
6317,7634-HLQJR,0.353593
6199,1709-EJDOX,0.351995
3045,6485-QXWWE,0.351949
4652,4742-TXUEX,0.349612
6500,7033-CLAMM,0.344071
2330,2804-ETQDK,0.343337
6086,9251-AWQGT,0.343034
3688,2230-XTUWL,0.340715
3403,8957-THMOA,0.324112
3746,2050-ONYDQ,0.323066
5274,6723-CEGQI,0.321962
5845,2162-FRZAA,0.321282
4966,1207-BLKSA,0.319189
2982,9972-EWRJS,0.317803
3307,8229-BUJHX,0.316148
4900,1574-DYCWE,0.313767
5500,6582-PLFUU,0.311889
4446,9257-AZMTZ,0.305366
3969,9371-BITHB,0.304224
4686,3620-EHIMZ,0.301953
6894,9173-IVZVP,0.300108
6099,7480-SPLEF,0.298335
3061,6518-PPLMZ,0.293447
4199,2253-KPMNB,0.292451
3748,0739-UUAJR,0.291535
6764,3704-IEAXF,0.290906
5557,0567-XRHCU,0.283220
3927,9838-BFCQT,0.281978
5313,3884-UEBXB,0.268385
2913,3498-LZGQZ,0.265997
6090,8882-TLVRW,0.264824
4843,0603-TPMIB,0.261322
5459,8727-JQFHV,0.256187
6948,0508-SQWPL,0.253626
5622,1399-OUPJN,0.252258
6330,0613-WUXUM,0.251780
2366,8755-OGKNA,0.251286
4220,3457-PQBYH,0.246826
5490,3359-DSRKA,0.245117
5881,2481-SBOYW,0.244399
6568,3777-XROBG,0.243984
6629,8164-OCKUJ,0.240584
6094,3580-GICBM,0.239405
2819,8711-LOBKY,0.237816
6430,7328-ZJAJO,0.236536
6223,8514-VZHEB,0.236536
6398,6685-XSHHU,0.234685
5716,3511-BFTJW,0.234519
5396,7608-RGIRO,0.232996
5701,3507-GASNP,0.231095
6516,8946-BFWSG,0.231067
3115,8917-SZTTJ,0.230029
2805,8780-IHCRN,0.228959
2029,7157-SMCFK,0.223534
6233,1830-IPXVJ,0.223534
3387,1852-QSWCD,0.222724
6229,2236-HILPA,0.219918
6344,1468-DEFNC,0.219349
6475,7268-WNTCP,0.219242
3789,0962-CQPWQ,0.218737
4126,7503-EPSZW,0.218171
3612,7064-JHXCE,0.217897
5828,0847-HGRML,0.217729
4713,5854-KSRBJ,0.213126
5827,3810-PJUHR,0.212983
2708,6621-NRZAK,0.211267
2780,1299-AURJA,0.211145
5001,9625-RZFUK,0.210295
4256,8043-PNYSD,0.209811
2984,5799-JRCZO,0.209650
5919,2799-TSLAG,0.209618
5826,0485-ZBSLN,0.207801
4964,6963-KQYQB,0.207306
5025,9135-HSWOC,0.204061
2902,9337-SRRNI,0.203215
4798,7008-LZVOZ,0.203215
4107,6651-RLGGM,0.200153
6670,4957-SREEC,0.197301
5742,5902-WBLSE,0.196776
2264,1403-GYAFU,0.196515
5962,8750-QWZAJ,0.195863
6505,3967-VQOGC,0.195765
5438,6857-TKDJV,0.194992
4000,7225-IILWY,0.192358
2352,9574-BOSMD,0.191295
4263,6734-JDTTV,0.190269
6847,5115-SQAAU,0.186042
4036,5220-AGAAX,0.185082
6261,9800-OUIGR,0.184841
2520,1764-VUUMT,0.184693
5040,7729-XBTWX,0.184103
6827,7558-IMLMT,0.181444
3480,4195-PNGZS,0.180666
3469,2626-VEEWG,0.177424
2583,3261-CQXOL,0.174442
4564,0174-QRVVY,0.174167
4023,2181-TIDSV,0.173467
4458,3678-MNGZX,0.173467
6356,7711-GQBZC,0.172385
3179,2007-QVGAW,0.171809
5221,4625-XMOYM,0.171272
4800,9365-CSLBQ,0.169413
4364,6285-FTQBF,0.169386
2767,6980-IMXXE,0.168786
5444,0902-XKXPN,0.168786
5762,7673-BQGKU,0.168651
6926,6976-BWGLQ,0.168451
2550,6024-RUGGH,0.168451
6207,0562-HKHML,0.168197
6141,1555-HAPSU,0.168197
4801,5884-FBCTL,0.168185
4429,9430-NKQLY,0.168185
4603,9537-JALFH,0.167977
5383,8224-KDLKN,0.167919
3000,7876-DNYAP,0.167708
4860,7980-MHFLQ,0.167654
2834,0042-RLHYP,0.167440
3184,6181-AXXYF,0.167257
3194,4193-IBKSW,0.167257
3376,5346-BZCHP,0.166638
6158,0402-OAMEN,0.164445
2889,7684-XSZIY,0.164050
6596,0480-KYJVA,0.163919
3247,7010-BRBUU,0.163526
5290,1820-DJFPH,0.163395
2601,8165-ZJRNM,0.162612
5502,0264-CNITK,0.158269
4358,3642-BYHDO,0.157763
5363,1052-QJIBV,0.157763
6084,4817-KEQSP,0.157636
5389,3996-ZNWYK,0.157510
2709,0831-JNISG,0.157510
6730,4086-WITJG,0.157258
3231,3173-WSSUE,0.157258
5098,2718-YSKCS,0.157006
3240,3279-DYZQM,0.156630
2995,0640-YJTPY,0.155607
6559,1293-BSEUN,0.154861
3217,0794-YVSGE,0.153872
2812,4821-WQOYN,0.153380
4283,0464-WJTKO,0.153380
3591,4277-BWBML,0.153012
3736,0784-ZQJZX,0.152890
4817,2607-DHDAK,0.152645
6858,5893-KCLGT,0.152523
5569,6928-ONTRW,0.152401
4968,1166-PQLGG,0.152035
